,session_id,user_id,item_id,timeframe,eventdate
26012,3357,NA,13169,1336825621,2012-05-12
26013,3357,NA,106274,1336829911,2012-05-12
26014,3357,NA,135225,1336831906,2012-05-12
26015,3358,NA,91921,1336967340,2012-05-14
26016,3358,NA,13169,1336967982,2012-05-14
26017,3358,NA,7481,1336968347,2012-05-14
26018,3358,NA,34193,1336968867,2012-05-14
26019,3358,NA,111828,1336970275,2012-05-14
26020,3358,NA,32658,1336974137,2012-05-14
26021,3358,NA,26037,1336979000,2012-05-14
26022,3358,NA,116448,1336981092,2012-05-14
26023,3358,NA,57857,1336986998,2012-05-14
26024,3358,NA,26037,1336993719,2012-05-14
26025,3358,NA,13169,1336996057,2012-05-14
26026,3359,NA,91921,1337053373,2012-05-15
26027,3359,NA,13169,1337053901,2012-05-15
26028,3359,NA,34193,1337054802,2012-05-15
26029,3359,NA,37356,1337062639,2012-05-15
26030,3359,NA,111828,1337074362,2012-05-15
26031,3359,NA,24201,1337076330,2012-05-15
26032,3359,NA,27864,1337085914,2012-05-15
26033,3359,NA,7481,1337086745,2012-05-15
26034,3359,NA,13169,1337087732,2012-05-15
26035,3359,NA,106274,1337092196,2012-05-15
26036,3360,NA,73776,1337309445,2012-05-18
26037,3360,NA,111828,1337331474,2012-05-18
26038,3360,NA,26037,1337336832,2012-05-18
26039,3360,NA,1189,1337341229,2012-05-18
26040,3360,NA,5883,1337341559,2012-05-18
26041,3360,NA,13638,1337343502,2012-05-18
26042,3360,NA,18489,1337349957,2012-05-18
26043,3360,NA,310,1337350352,2012-05-18
26044,3360,NA,1189,1337351493,2012-05-18
26045,3360,NA,2092,1337355965,2012-05-18
26046,3361,NA,36165,1337358162,2012-05-19
26047,3361,NA,112298,1337397486,2012-05-19
26048,3361,NA,36278,1337402318,2012-05-19
26049,3361,NA,27653,1337403656,2012-05-19
26050,3361,NA,51353,1337415070,2012-05-19
26051,3361,NA,110476,1337416685,2012-05-19
26052,3362,NA,91921,1337745048,2012-05-23
26053,3362,NA,7481,1337747016,2012-05-23
26054,3362,NA,34193,1337747150,2012-05-23
26055,3362,NA,9999,1337753943,2012-05-23
26056,3362,NA,137211,1337753984,2012-05-23
26057,3362,NA,137211,1337754030,2012-05-23
26058,3362,NA,9999,1337761407,2012-05-23
26059,3362,NA,12176,1337765286,2012-05-23
26060,3362,NA,13169,1337779382,2012-05-23
26061,3363,NA,91921,1337917884,2012-05-25
26062,3363,NA,13169,1337918660,2012-05-25
26063,3363,NA,7481,1337918900,2012-05-25
26064,3363,NA,34193,1337919284,2012-05-25
26065,3363,NA,112298,1337942276,2012-05-25
26066,3363,NA,109388,1337946336,2012-05-25
26067,3363,NA,37356,1337953868,2012-05-25
26068,3364,NA,111828,1338220896,2012-05-29
26069,3364,NA,137382,1338221070,2012-05-29
26070,3364,NA,134351,1338221472,2012-05-29
26071,3364,NA,44989,1338264151,2012-05-29
26072,3364,NA,108302,1338264875,2012-05-29
26073,3364,NA,37356,1338268711,2012-05-29
26074,3364,NA,7481,1338296363,2012-05-29
26075,3365,NA,13169,1338436822,2012-05-31
26076,3365,NA,7481,1338437277,2012-05-31
26077,3365,NA,34193,1338437439,2012-05-31
26078,3365,NA,8128,1338453528,2012-05-31
26079,3365,NA,2723,1338453891,2012-05-31
26080,3365,NA,11447,1338454571,2012-05-31
26081,3366,NA,98419,1339038877,2012-06-07
26082,3366,NA,91921,1339041423,2012-06-07
26083,3366,NA,13169,1339042210,2012-06-07
26084,3366,NA,7481,1339042432,2012-06-07
26085,3366,NA,5413,1339070548,2012-06-07
26086,3366,NA,111828,1339075416,2012-06-07
26087,3367,NA,102587,1338684047,2012-06-03
26088,3367,NA,14128,1338689601,2012-06-03
26089,3367,NA,104709,1338707868,2012-06-03
26090,3367,NA,120751,1338711846,2012-06-03
26091,3367,NA,2976,1338721426,2012-06-03
26092,3367,NA,103127,1338733021,2012-06-03
26093,3368,NA,2976,1339266802,2012-06-10
26094,3368,NA,103127,1339270216,2012-06-10
26095,3368,NA,138404,1339309980,2012-06-10
26096,3368,NA,15704,1339326647,2012-06-10
26097,3368,NA,103127,1339338025,2012-06-10
26098,3369,NA,91932,1334710280,2012-04-18
26099,3369,NA,91932,1334710308,2012-04-18
26100,3369,NA,83339,1334711259,2012-04-18
26101,3369,NA,35446,1334711409,2012-04-18
26102,3369,NA,105124,1334726877,2012-04-18
26103,3369,NA,128570,1334726920,2012-04-18
26104,3370,NA,105124,1335225784,2012-04-24
26105,3370,NA,128570,1335225860,2012-04-24
26106,3370,NA,91932,1335228661,2012-04-24
26107,3370,NA,83339,1335229781,2012-04-24
26108,3370,NA,42134,1335258283,2012-04-24
26109,3370,NA,102994,1335258322,2012-04-24
26110,3371,NA,34422,1336366692,2012-05-07
26111,3371,NA,52658,1336367606,2012-05-07
26112,3371,NA,59475,1336367670,2012-05-07
26113,3371,NA,91932,1336380217,2012-05-07
26114,3371,NA,91932,1336380231,2012-05-07
26115,3371,NA,91932,1336380245,2012-05-07
26116,3372,NA,91932,1336438121,2012-05-08
26117,3372,NA,91932,1336438177,2012-05-08
26118,3372,NA,91932,1336438214,2012-05-08
26119,3372,NA,83339,1336439251,2012-05-08
26120,3372,NA,105124,1336439493,2012-05-08
26121,3372,NA,125278,1336458240,2012-05-08
26122,3372,NA,91932,1336466037,2012-05-08
26123,3372,NA,91932,1336466081,2012-05-08
26124,3373,NA,35446,1336699349,2012-05-11
26125,3373,NA,104451,1336699367,2012-05-11
26126,3373,NA,134041,1336699394,2012-05-11
26127,3373,NA,125278,1336712615,2012-05-11
26128,3373,NA,91932,1336725476,2012-05-11
26129,3373,NA,91932,1336725491,2012-05-11
26130,3373,NA,91932,1336725511,2012-05-11
26131,3373,NA,134041,1336725932,2012-05-11
26132,3373,NA,128570,1336731531,2012-05-11
26133,3374,NA,34795,1336805735,2012-05-12
26134,3374,NA,34422,1336807809,2012-05-12
26135,3374,NA,52658,1336807826,2012-05-12
26136,3374,NA,56392,1336823918,2012-05-12
26137,3374,NA,128570,1336833860,2012-05-12
26138,3375,NA,105124,1336954423,2012-05-14
26139,3375,NA,128570,1336954453,2012-05-14
26140,3375,NA,91932,1336957763,2012-05-14
26141,3375,NA,91932,1336957776,2012-05-14
26142,3375,NA,91932,1336957840,2012-05-14
26143,3375,NA,52658,1336959877,2012-05-14
26144,3375,NA,34422,1336959891,2012-05-14
26145,3376,NA,91932,1337044657,2012-05-15
26146,3376,NA,91932,1337044685,2012-05-15
26147,3376,NA,91932,1337044742,2012-05-15
26148,3376,NA,104451,1337044804,2012-05-15
26149,3376,NA,134041,1337044822,2012-05-15
26150,3376,NA,35446,1337044847,2012-05-15
26151,3376,NA,34422,1337065184,2012-05-15
26152,3376,NA,52658,1337065213,2012-05-15
26153,3376,NA,59475,1337065265,2012-05-15
26154,3377,NA,91932,1337130844,2012-05-16
26155,3377,NA,91932,1337130915,2012-05-16
26156,3377,NA,91932,1337130957,2012-05-16
26157,3377,NA,91932,1337157488,2012-05-16
26158,3377,NA,91932,1337157508,2012-05-16
26159,3377,NA,91932,1337157543,2012-05-16
26160,3378,NA,105124,1337302079,2012-05-18
26161,3378,NA,91932,1337302584,2012-05-18
26162,3378,NA,91932,1337302623,2012-05-18
26163,3378,NA,83339,1337303168,2012-05-18
26164,3378,NA,35446,1337303689,2012-05-18
26165,3378,NA,134041,1337303726,2012-05-18
26166,3379,NA,128570,1338251441,2012-05-29
26167,3379,NA,91932,1338253352,2012-05-29
26168,3379,NA,91932,1338253368,2012-05-29
26169,3379,NA,91932,1338253387,2012-05-29
26170,3379,NA,52658,1338255353,2012-05-29
26171,3379,NA,34422,1338255407,2012-05-29
26172,3380,NA,91932,1338426573,2012-05-31
26173,3380,NA,91932,1338426711,2012-05-31
26174,3380,NA,91932,1338426761,2012-05-31
26175,3380,NA,35446,1338427886,2012-05-31
26176,3380,NA,104451,1338427992,2012-05-31
26177,3380,NA,134041,1338428090,2012-05-31
26178,3380,NA,125278,1338438991,2012-05-31
26179,3380,NA,52658,1338445957,2012-05-31
26180,3380,NA,34422,1338445971,2012-05-31
26181,3380,NA,91932,1338453970,2012-05-31
26182,3381,NA,105124,1338511893,2012-06-01
26183,3381,NA,128570,1338511920,2012-06-01
26184,3381,NA,91932,1338513143,2012-06-01
26185,3381,NA,91932,1338513194,2012-06-01
26186,3381,NA,91932,1338513235,2012-06-01
26187,3381,NA,56392,1338514660,2012-06-01
26188,3381,NA,125278,1338530494,2012-06-01
26189,3382,NA,35446,1338945936,2012-06-06
26190,3382,NA,104451,1338945996,2012-06-06
26191,3382,NA,91932,1338946123,2012-06-06
26192,3382,NA,91932,1338946141,2012-06-06
26193,3382,NA,91932,1338946155,2012-06-06
26194,3382,NA,52658,1338975901,2012-06-06
26195,3382,NA,35158,1338980044,2012-06-06
26196,3382,NA,35158,1338980097,2012-06-06
26197,3382,NA,37786,1338990645,2012-06-06
26198,3383,NA,91932,1339030763,2012-06-07
26199,3383,NA,91932,1339030823,2012-06-07
26200,3383,NA,91932,1339030929,2012-06-07
26201,3383,NA,105124,1339032661,2012-06-07
26202,3383,NA,128570,1339032680,2012-06-07
26203,3384,NA,110928,1333772089,2012-04-07
26204,3384,NA,11424,1333774679,2012-04-07
26205,3384,NA,32023,1333779364,2012-04-07
26206,3384,NA,12624,1333805677,2012-04-07
26207,3384,NA,2684,1333809963,2012-04-07
26208,3385,NA,126880,1337099995,2012-05-16
26209,3385,NA,13697,1337135260,2012-05-16
26210,3385,NA,23560,1337170015,2012-05-16
26211,3385,NA,174,1337175935,2012-05-16
26212,3385,NA,20563,1337183695,2012-05-16
26213,3386,NA,4794,1337304682,2012-05-18
26214,3386,NA,13697,1337307161,2012-05-18
26215,3386,NA,12103,1337314934,2012-05-18
26216,3386,NA,23560,1337335445,2012-05-18
26217,3386,NA,174,1337341545,2012-05-18
26218,3387,NA,41764,1333930132,2012-04-09
26219,3387,NA,3787,1333932247,2012-04-09
26220,3387,NA,115405,1333932925,2012-04-09
26221,3387,NA,93710,1333933444,2012-04-09
26222,3387,NA,124708,1333933465,2012-04-09
26223,3387,NA,9681,1333946841,2012-04-09
26224,3387,NA,76090,1333966257,2012-04-09
26225,3387,NA,84171,1333975258,2012-04-09
26226,3388,NA,41764,1334189344,2012-04-12
26227,3388,NA,3787,1334191445,2012-04-12
26228,3388,NA,115405,1334192229,2012-04-12
26229,3388,NA,124708,1334192782,2012-04-12
26230,3388,NA,76090,1334223501,2012-04-12
26231,3388,NA,84171,1334242521,2012-04-12
26232,3389,NA,41764,1334277663,2012-04-13
26233,3389,NA,3787,1334279996,2012-04-13
26234,3389,NA,115405,1334280525,2012-04-13
26235,3389,NA,93710,1334280911,2012-04-13
26236,3389,NA,76090,1334311161,2012-04-13
26237,3389,NA,84171,1334312920,2012-04-13
26238,3390,NA,41764,1334621392,2012-04-17
26239,3390,NA,3787,1334623477,2012-04-17
26240,3390,NA,115405,1334624297,2012-04-17
26241,3390,NA,93710,1334624725,2012-04-17
26242,3390,NA,124708,1334624740,2012-04-17
26243,3390,NA,76090,1334656834,2012-04-17
26244,3390,NA,9919,1334658789,2012-04-17
26245,3390,NA,84171,1334659814,2012-04-17
26246,3391,NA,41764,1334709660,2012-04-18
26247,3391,NA,3787,1334712116,2012-04-18
26248,3391,NA,115405,1334712631,2012-04-18
26249,3391,NA,93710,1334713065,2012-04-18
26250,3391,NA,124708,1334713080,2012-04-18
26251,3391,NA,9681,1334724139,2012-04-18
26252,3391,NA,76090,1334743495,2012-04-18
26253,3391,NA,9919,1334745080,2012-04-18
26254,3391,NA,84171,1334745724,2012-04-18
26255,3392,NA,41764,1334795753,2012-04-19
26256,3392,NA,3787,1334797754,2012-04-19
26257,3392,NA,115405,1334798334,2012-04-19
26258,3392,NA,93710,1334798891,2012-04-19
26259,3392,NA,124708,1334798909,2012-04-19
26260,3392,NA,76090,1334829523,2012-04-19
26261,3392,NA,84171,1334844625,2012-04-19
26262,3393,NA,41764,1334882233,2012-04-20
26263,3393,NA,3787,1334883979,2012-04-20
26264,3393,NA,115405,1334884680,2012-04-20
26265,3393,NA,93710,1334885257,2012-04-20
26266,3393,NA,124708,1334885278,2012-04-20
26267,3394,NA,41764,1335141654,2012-04-23
26268,3394,NA,3787,1335143911,2012-04-23
26269,3394,NA,115405,1335144537,2012-04-23
26270,3394,NA,93710,1335144993,2012-04-23
26271,3394,NA,124708,1335145005,2012-04-23
26272,3394,NA,76090,1335176030,2012-04-23
26273,3394,NA,84171,1335177817,2012-04-23
26274,3395,NA,41764,1335228186,2012-04-24
26275,3395,NA,3787,1335230629,2012-04-24
26276,3395,NA,115405,1335230817,2012-04-24
26277,3395,NA,93710,1335231263,2012-04-24
26278,3395,NA,124708,1335231274,2012-04-24
26279,3396,NA,41764,1335393794,2012-04-26
26280,3396,NA,20795,1335395093,2012-04-26
26281,3396,NA,42372,1335395250,2012-04-26
26282,3396,NA,3658,1335396561,2012-04-26
26283,3396,NA,30617,1335397485,2012-04-26
26284,3397,NA,41764,1335480032,2012-04-27
26285,3397,NA,20795,1335481523,2012-04-27
26286,3397,NA,42372,1335481545,2012-04-27
26287,3397,NA,3658,1335482980,2012-04-27
26288,3397,NA,30617,1335483546,2012-04-27
26289,3397,NA,1148,1335506464,2012-04-27
26290,3397,NA,93710,1335506953,2012-04-27
26291,3397,NA,124708,1335506971,2012-04-27
26292,3397,NA,3787,1335509845,2012-04-27
26293,3397,NA,74405,1335509875,2012-04-27
26294,3397,NA,84171,1335513589,2012-04-27
26295,3397,NA,69011,1335529183,2012-04-27
26296,3398,NA,41764,1336003730,2012-05-03
26297,3398,NA,3787,1336005956,2012-05-03
26298,3398,NA,115405,1336006472,2012-05-03
26299,3398,NA,93710,1336007124,2012-05-03
26300,3398,NA,124708,1336007148,2012-05-03
26301,3398,NA,68442,1336036106,2012-05-03
26302,3398,NA,76090,1336037997,2012-05-03
26303,3398,NA,26166,1336048442,2012-05-03
26304,3398,NA,809,1336048743,2012-05-03
26305,3398,NA,34193,1336053568,2012-05-03
26306,3398,NA,1473,1336057328,2012-05-03
26307,3399,NA,12909,1336072980,2012-05-04
26308,3399,NA,84171,1336075055,2012-05-04
26309,3399,NA,14965,1336109838,2012-05-04
26310,3399,NA,64071,1336110804,2012-05-04
26311,3399,NA,88745,1336113134,2012-05-04
26312,3399,NA,84171,1336146148,2012-05-04
26313,3400,NA,41764,1336351329,2012-05-07
26314,3400,NA,3787,1336353574,2012-05-07
26315,3400,NA,115405,1336354232,2012-05-07
26316,3400,NA,93710,1336354623,2012-05-07
26317,3400,NA,124708,1336354642,2012-05-07
26318,3400,NA,9244,1336365473,2012-05-07
26319,3400,NA,76090,1336386812,2012-05-07
26320,3401,NA,41764,1336523547,2012-05-09
26321,3401,NA,3787,1336525572,2012-05-09
26322,3401,NA,115405,1336526301,2012-05-09
26323,3401,NA,93710,1336526909,2012-05-09
26324,3401,NA,124708,1336526938,2012-05-09
26325,3401,NA,84171,1336559879,2012-05-09
26326,3402,NA,88745,1336712899,2012-05-11
26327,3402,NA,118569,1336712914,2012-05-11
26328,3402,NA,24382,1336716769,2012-05-11
26329,3402,NA,9919,1336723795,2012-05-11
26330,3402,NA,56798,1336735401,2012-05-11
26331,3403,NA,10250,1336792240,2012-05-12
26332,3403,NA,3787,1336800739,2012-05-12
26333,3403,NA,124708,1336802776,2012-05-12
26334,3403,NA,1148,1336807014,2012-05-12
26335,3403,NA,3658,1336807980,2012-05-12
26336,3403,NA,125258,1336808521,2012-05-12
26337,3403,NA,14604,1336809027,2012-05-12
26338,3403,NA,52910,1336815573,2012-05-12
26339,3403,NA,74405,1336817534,2012-05-12
26340,3404,NA,41764,1337042496,2012-05-15
26341,3404,NA,115405,1337045313,2012-05-15
26342,3404,NA,124708,1337045848,2012-05-15
26343,3404,NA,68442,1337056785,2012-05-15
26344,3404,NA,76090,1337074718,2012-05-15
26345,3404,NA,9919,1337076803,2012-05-15
26346,3404,NA,84171,1337077157,2012-05-15
26347,3405,NA,41764,1337128871,2012-05-16
26348,3405,NA,3787,1337131239,2012-05-16
26349,3405,NA,115405,1337131991,2012-05-16
26350,3405,NA,93710,1337132492,2012-05-16
26351,3405,NA,124708,1337132512,2012-05-16
26352,3405,NA,1148,1337143332,2012-05-16
26353,3405,NA,68442,1337159161,2012-05-16
26354,3405,NA,76090,1337161282,2012-05-16
26355,3405,NA,84171,1337164889,2012-05-16
26356,3406,NA,41764,1337215085,2012-05-17
26357,3406,NA,3787,1337216793,2012-05-17
26358,3406,NA,115405,1337217245,2012-05-17
26359,3406,NA,93710,1337218070,2012-05-17
26360,3406,NA,124708,1337218092,2012-05-17
26361,3406,NA,9396,1337246322,2012-05-17
26362,3407,NA,41764,1337301685,2012-05-18
26363,3407,NA,3787,1337304333,2012-05-18
26364,3407,NA,115405,1337304513,2012-05-18
26365,3407,NA,93710,1337304907,2012-05-18
26366,3407,NA,124708,1337304931,2012-05-18
26367,3407,NA,76090,1337333052,2012-05-18
26368,3407,NA,84171,1337335239,2012-05-18
26369,3408,NA,41764,1337560456,2012-05-21
26370,3408,NA,3787,1337562363,2012-05-21
26371,3408,NA,115405,1337563012,2012-05-21
26372,3408,NA,93710,1337563412,2012-05-21
26373,3408,NA,124708,1337563432,2012-05-21
26374,3408,NA,45107,1337576027,2012-05-21
26375,3408,NA,9244,1337576877,2012-05-21
26376,3408,NA,84171,1337596105,2012-05-21
26377,3409,NA,41764,1337906281,2012-05-25
26378,3409,NA,3787,1337908123,2012-05-25
26379,3409,NA,115405,1337908590,2012-05-25
26380,3409,NA,93710,1337908886,2012-05-25
26381,3409,NA,124708,1337908904,2012-05-25
26382,3409,NA,84641,1337924385,2012-05-25
26383,3409,NA,84171,1337946155,2012-05-25
26384,3410,NA,41764,1338251603,2012-05-29
26385,3410,NA,3787,1338253639,2012-05-29
26386,3410,NA,115405,1338254992,2012-05-29
26387,3410,NA,93710,1338255013,2012-05-29
26388,3410,NA,124708,1338255031,2012-05-29
26389,3410,NA,3481,1338266977,2012-05-29
26390,3410,NA,45185,1338267019,2012-05-29
26391,3410,NA,76090,1338284902,2012-05-29
26392,3411,NA,115405,1338427137,2012-05-31
26393,3411,NA,93710,1338427743,2012-05-31
26394,3411,NA,124708,1338427762,2012-05-31
26395,3411,NA,68442,1338455382,2012-05-31
26396,3411,NA,76090,1338457066,2012-05-31
26397,3412,NA,41764,1338511130,2012-06-01
26398,3412,NA,3787,1338513337,2012-06-01
26399,3412,NA,115405,1338513949,2012-06-01
26400,3412,NA,93710,1338514430,2012-06-01
26401,3412,NA,124708,1338514444,2012-06-01
26402,3413,NA,41764,1338770482,2012-06-04
26403,3413,NA,3787,1338772787,2012-06-04
26404,3413,NA,115405,1338773365,2012-06-04
26405,3413,NA,93710,1338773940,2012-06-04
26406,3413,NA,84171,1338806694,2012-06-04
26407,3414,NA,41764,1338856431,2012-06-05
26408,3414,NA,3787,1338858434,2012-06-05
26409,3414,NA,115405,1338858972,2012-06-05
26410,3414,NA,93710,1338859599,2012-06-05
26411,3414,NA,124708,1338859623,2012-06-05
26412,3415,NA,3787,1338944893,2012-06-06
26413,3415,NA,115405,1338945514,2012-06-06
26414,3415,NA,93710,1338945994,2012-06-06
26415,3415,NA,124708,1338946011,2012-06-06
26416,3415,NA,1148,1338956553,2012-06-06
26417,3415,NA,32075,1338957548,2012-06-06
26418,3415,NA,4032,1338957708,2012-06-06
26419,3415,NA,3658,1338957735,2012-06-06
26420,3415,NA,84171,1338984581,2012-06-06
26421,3416,NA,41764,1339029585,2012-06-07
26422,3416,NA,3787,1339031965,2012-06-07
26423,3416,NA,115405,1339032963,2012-06-07
26424,3416,NA,93710,1339033459,2012-06-07
26425,3416,NA,124708,1339033476,2012-06-07
26426,3416,NA,1148,1339047117,2012-06-07
26427,3416,NA,4032,1339048026,2012-06-07
26428,3416,NA,3658,1339048052,2012-06-07
26429,3416,NA,118424,1339048869,2012-06-07
26430,3416,NA,9913,1339063870,2012-06-07
26431,3416,NA,84171,1339065099,2012-06-07
26432,3417,NA,41764,1339115619,2012-06-08
26433,3417,NA,3787,1339117674,2012-06-08
26434,3417,NA,115405,1339118448,2012-06-08
26435,3417,NA,93710,1339119184,2012-06-08
26436,3417,NA,124708,1339119199,2012-06-08
26437,3417,NA,14420,1339129868,2012-06-08
26438,3417,NA,57663,1339132270,2012-06-08
26439,3417,NA,84171,1339151555,2012-06-08
26440,3418,NA,41764,1339375336,2012-06-11
26441,3418,NA,3787,1339377735,2012-06-11
26442,3418,NA,115405,1339378556,2012-06-11
26443,3418,NA,93710,1339378929,2012-06-11
26444,3418,NA,84171,1339411874,2012-06-11
26445,3419,NA,41764,1339461643,2012-06-12
26446,3419,NA,3787,1339463926,2012-06-12
26447,3419,NA,60008,1339470995,2012-06-12
26448,3419,NA,42372,1339486054,2012-06-12
26449,3419,NA,84171,1339488225,2012-06-12
26450,3419,NA,85730,1339499748,2012-06-12
26451,3420,NA,41764,1339547708,2012-06-13
26452,3420,NA,3787,1339549685,2012-06-13
26453,3420,NA,115405,1339550292,2012-06-13
26454,3420,NA,124708,1339550979,2012-06-13
26455,3420,NA,84171,1339592501,2012-06-13
26456,3420,NA,85730,1339592525,2012-06-13
26457,3421,NA,41764,1340757274,2012-06-27
26458,3421,NA,3787,1340759438,2012-06-27
26459,3421,NA,115405,1340760039,2012-06-27
26460,3421,NA,93710,1340761755,2012-06-27
26461,3421,NA,124708,1340761765,2012-06-27
26462,3421,NA,9754,1340770889,2012-06-27
26463,3422,NA,41764,1341186799,2012-07-02
26464,3422,NA,3787,1341189443,2012-07-02
26465,3422,NA,115405,1341190254,2012-07-02
26466,3422,NA,93710,1341190716,2012-07-02
26467,3422,NA,124708,1341190735,2012-07-02
26468,3422,NA,36456,1341203031,2012-07-02
26469,3422,NA,84171,1341225512,2012-07-02
26470,3422,NA,85730,1341225529,2012-07-02
26471,3423,NA,41764,1341273900,2012-07-03
26472,3423,NA,115405,1341277102,2012-07-03
26473,3423,NA,93710,1341277690,2012-07-03
26474,3423,NA,124708,1341277701,2012-07-03
26475,3423,NA,14420,1341291847,2012-07-03
26476,3423,NA,84171,1341311947,2012-07-03
26477,3423,NA,85730,1341311959,2012-07-03
26478,3424,NA,41764,1341448881,2012-07-05
26479,3424,NA,3787,1341451465,2012-07-05
26480,3424,NA,115405,1341451969,2012-07-05
26481,3424,NA,93710,1341452720,2012-07-05
26482,3424,NA,124708,1341452738,2012-07-05
26483,3424,NA,9244,1341463439,2012-07-05
26484,3424,NA,84171,1341483494,2012-07-05
26485,3425,NA,41764,1341534693,2012-07-06
26486,3425,NA,3787,1341536575,2012-07-06
26487,3425,NA,115405,1341537309,2012-07-06
26488,3425,NA,93710,1341537792,2012-07-06
26489,3425,NA,124708,1341537803,2012-07-06
26490,3425,NA,9913,1341556042,2012-07-06
26491,3425,NA,85730,1341556686,2012-07-06
26492,3426,NA,9913,1341630372,2012-07-07
26493,3426,NA,84171,1341637664,2012-07-07
26494,3426,NA,85730,1341637676,2012-07-07
26495,3426,NA,134387,1341643221,2012-07-07
26496,3426,NA,41764,1341654657,2012-07-07
26497,3426,NA,3787,1341656886,2012-07-07
26498,3426,NA,1204,1341659924,2012-07-07
26499,3427,NA,41764,1341794015,2012-07-09
26500,3427,NA,3787,1341796246,2012-07-09
26501,3427,NA,115405,1341796803,2012-07-09
26502,3427,NA,93710,1341797431,2012-07-09
26503,3427,NA,124708,1341797444,2012-07-09
26504,3427,NA,45107,1341808612,2012-07-09
26505,3427,NA,85730,1341830050,2012-07-09
26506,3428,NA,41764,1341967270,2012-07-11
26507,3428,NA,3787,1341969557,2012-07-11
26508,3428,NA,93710,1341970798,2012-07-11
26509,3428,NA,124708,1341970811,2012-07-11
26510,3428,NA,9244,1341981691,2012-07-11
26511,3428,NA,84171,1342004997,2012-07-11
26512,3428,NA,85730,1342005017,2012-07-11
26513,3429,NA,41764,1342053173,2012-07-12
26514,3429,NA,115405,1342055711,2012-07-12
26515,3429,NA,124708,1342056261,2012-07-12
26516,3429,NA,84171,1342089710,2012-07-12
26517,3429,NA,85730,1342089722,2012-07-12
26518,3430,NA,41764,1342139612,2012-07-13
26519,3430,NA,93710,1342142728,2012-07-13
26520,3430,NA,124708,1342142740,2012-07-13
26521,3430,NA,8981,1342152211,2012-07-13
26522,3430,NA,9919,1342176007,2012-07-13
26523,3430,NA,85730,1342176039,2012-07-13
26524,3431,NA,41764,1342398682,2012-07-16
26525,3431,NA,3787,1342400919,2012-07-16
26526,3431,NA,115405,1342401681,2012-07-16
26527,3431,NA,93710,1342402220,2012-07-16
26528,3431,NA,124708,1342402232,2012-07-16
26529,3431,NA,68442,1342413819,2012-07-16
26530,3431,NA,85730,1342435497,2012-07-16
26531,3432,NA,41764,1342485646,2012-07-17
26532,3432,NA,3787,1342487930,2012-07-17
26533,3432,NA,115405,1342489167,2012-07-17
26534,3432,NA,93710,1342489181,2012-07-17
26535,3432,NA,124708,1342489191,2012-07-17
26536,3432,NA,50438,1342499575,2012-07-17
26537,3432,NA,84171,1342521733,2012-07-17
26538,3433,NA,41764,1343089854,2012-07-24
26539,3433,NA,3787,1343092181,2012-07-24
26540,3433,NA,115405,1343092847,2012-07-24
26541,3433,NA,93710,1343093493,2012-07-24
26542,3433,NA,9681,1343106373,2012-07-24
26543,3434,NA,13546,1344132741,2012-08-05
26544,3434,NA,123429,1344141637,2012-08-05
26545,3434,NA,11669,1344144550,2012-08-05
26546,3434,NA,132107,1344144650,2012-08-05
26547,3434,NA,70120,1344151493,2012-08-05
26548,3434,NA,10852,1344152393,2012-08-05
26549,3435,NA,3787,1344475111,2012-08-09
26550,3435,NA,76090,1344475185,2012-08-09
26551,3435,NA,93710,1344476358,2012-08-09
26552,3435,NA,124708,1344476375,2012-08-09
26553,3435,NA,85730,1344513133,2012-08-09
26554,3436,NA,84641,1344561465,2012-08-10
26555,3436,NA,93710,1344562773,2012-08-10
26556,3436,NA,124708,1344562795,2012-08-10
26557,3436,NA,9244,1344574619,2012-08-10
26558,3436,NA,85730,1344592903,2012-08-10
26559,3436,NA,84171,1344592922,2012-08-10
26560,3437,NA,41764,1344904946,2012-08-14
26561,3437,NA,3787,1344907264,2012-08-14
26562,3437,NA,74405,1344907319,2012-08-14
26563,3437,NA,115405,1344908091,2012-08-14
26564,3437,NA,93710,1344908661,2012-08-14
26565,3437,NA,124708,1344908673,2012-08-14
26566,3438,NA,107841,1351124119,2012-10-25
26567,3438,NA,41840,1351158234,2012-10-25
26568,3438,NA,9919,1351159997,2012-10-25
26569,3438,NA,84171,1351160961,2012-10-25
26570,3438,NA,85730,1351160979,2012-10-25
26571,3439,NA,84171,1351207680,2012-10-26
26572,3439,NA,85730,1351207706,2012-10-26
26573,3439,NA,24382,1351217606,2012-10-26
26574,3439,NA,24376,1351217626,2012-10-26
26575,3439,NA,30666,1351218754,2012-10-26
26576,3440,NA,76090,1359196088,2013-01-26
26577,3440,NA,1044,1359198003,2013-01-26
26578,3440,NA,3127,1359201312,2013-01-26
26579,3440,NA,417,1359206835,2013-01-26
26580,3440,NA,8792,1359212045,2013-01-26
26581,3441,NA,41840,1363928115,2013-03-22
26582,3441,NA,24382,1363929872,2013-03-22
26583,3441,NA,30666,1363929884,2013-03-22
26584,3441,NA,85730,1363937056,2013-03-22
26585,3441,NA,9913,1363937064,2013-03-22
26586,3441,NA,88745,1363944597,2013-03-22
26587,3441,NA,118569,1363944609,2013-03-22
26588,3442,NA,62479,1334711529,2012-04-18
26589,3442,NA,134002,1334713265,2012-04-18
26590,3442,NA,3787,1334734514,2012-04-18
26591,3442,NA,17701,1334739313,2012-04-18
26592,3442,NA,8719,1334748494,2012-04-18
26593,3443,NA,16578,1341188298,2012-07-02
